country,state,state_name,year,month,sentiment,Total,Negative,Neutral,Positive,LDA,NMF,LDA_0,LDA_1,LDA_2,LDA_3,LDA_4,LDA_5,LDA_6,LDA_7,LDA_8,LDA_9,NMF_0,NMF_1,NMF_2,NMF_3,NMF_4,NMF_5,NMF_6,NMF_7,NMF_8,NMF_9,words,freq
USA,IA,Iowa,2020,03,0.06004954281781171,824,178.0,308.0,338.0,8,4,108.0,49.0,47.0,66.0,6.0,36.0,83.0,48.0,264.0,117.0,174.0,59.0,95.0,42.0,219.0,35.0,51.0,33.0,54.0,62.0,"['people' 'like' 'time' 'going' 'need' 'pandemic' 'day' 'don' 'new'
 'trump']",[74 58 45 41 38 35 34 33 33 33]
USA,IA,Iowa,2020,04,0.08452063817601464,1050,202.0,357.0,491.0,8,4,198.0,39.0,60.0,52.0,16.0,87.0,92.0,40.0,291.0,175.0,257.0,20.0,100.0,61.0,298.0,62.0,69.0,51.0,71.0,61.0,"['people' 'death' 'new' 'case' 'pandemic' 'day' 'need' 'like' 'time'
 'county']",[97 78 75 71 59 53 53 47 46 45]
USA,IA,Iowa,2020,05,0.07430863321273039,394,70.0,134.0,190.0,8,4,95.0,17.0,14.0,27.0,3.0,20.0,33.0,14.0,101.0,70.0,98.0,10.0,29.0,12.0,128.0,20.0,26.0,14.0,29.0,28.0,"['case' 'death' 'new' 'day' 'people' 'total' 'need' 'week' 'health'
 'county']",[57 36 33 29 28 26 21 20 18 17]
USA,ID,Idaho,2020,01,-0.031617647058823535,17,3.0,11.0,3.0,0,5,4.0,4.0,0.0,1.0,0.0,0.0,1.0,4.0,2.0,1.0,1.0,3.0,3.0,1.0,3.0,5.0,0.0,0.0,0.0,1.0,"['wuhan' 'deal' 'inside' 'starting' 'street' 'ask' 'come' 'cure' 'day'
 'disease']",[5 2 2 2 2 1 1 1 1 1]
USA,ID,Idaho,2020,02,0.08384298163709929,51,17.0,12.0,22.0,8,1,14.0,1.0,5.0,4.0,3.0,1.0,2.0,2.0,17.0,2.0,10.0,19.0,0.0,0.0,9.0,1.0,2.0,4.0,3.0,3.0,"['think' 'news' 'case' 'china' 'epidemic' 'fake' 'illness' 'know' 'mom'
 'said']",[8 7 5 5 5 5 5 5 4 4]
USA,ID,Idaho,2020,03,0.04150640449918741,433,83.0,198.0,152.0,8,4,70.0,58.0,19.0,26.0,4.0,38.0,35.0,12.0,109.0,62.0,84.0,36.0,44.0,20.0,130.0,24.0,23.0,9.0,28.0,35.0,['like' 'people' 'going' 'time' 'case' 'china' 've' 'today' 'week' 'home'],[36 32 23 21 18 17 17 16 16 15]
USA,ID,Idaho,2020,04,0.08180899530498656,490,86.0,189.0,215.0,8,4,110.0,31.0,29.0,38.0,7.0,43.0,42.0,13.0,118.0,59.0,133.0,24.0,37.0,23.0,147.0,20.0,21.0,24.0,22.0,39.0,"['people' 'know' 'death' 'pandemic' 'day' 'testing' 'case' 'home' 'work'
 'good']",[32 27 26 26 25 23 22 22 20 19]
USA,ID,Idaho,2020,05,0.05912517088174983,190,35.0,73.0,82.0,8,4,26.0,9.0,14.0,30.0,4.0,10.0,14.0,5.0,45.0,33.0,43.0,3.0,10.0,10.0,50.0,17.0,13.0,4.0,25.0,15.0,"['death' 'socialdistancing' 'like' 'test' 'people' 'stayathome' 'today'
 'know' 'need' 'help']",[22 17 16 15 14 14 14 12 11  9]
USA,IL,Illinois,2020,01,0.05301631541814788,191,36.0,82.0,73.0,8,1,42.0,31.0,8.0,7.0,3.0,2.0,15.0,8.0,63.0,12.0,16.0,41.0,38.0,11.0,32.0,9.0,13.0,6.0,14.0,11.0,"['wuhan' 'china' 'like' 'case' 'chicago' 'people' 'work' 'fuck' 'health'
 'chinese']",[38 24 20 17 17 17 14 11 10  9]
USA,IL,Illinois,2020,02,0.03569384591136004,531,120.0,223.0,188.0,8,1,89.0,101.0,43.0,17.0,4.0,20.0,43.0,13.0,150.0,51.0,78.0,127.0,39.0,26.0,92.0,20.0,39.0,37.0,44.0,29.0,"['wuhan' 'china' 'people' 'trump' 'like' 'time' 'day' 'think' 'work'
 'case']",[56 50 47 42 29 24 20 20 20 19]
USA,IL,Illinois,2020,03,0.04646608747380208,5092,1178.0,2013.0,1901.0,8,4,679.0,542.0,267.0,319.0,102.0,219.0,509.0,247.0,1491.0,717.0,946.0,590.0,554.0,233.0,1289.0,282.0,307.0,211.0,335.0,345.0,"['people' 'like' 'time' 'day' 'trump' 'need' 'home' 'chicago' 'going'
 'don']",[417 273 223 220 200 196 192 176 173 171]
USA,IL,Illinois,2020,04,0.06676986390288622,5803,1309.0,2122.0,2372.0,8,4,943.0,365.0,343.0,392.0,149.0,324.0,531.0,279.0,1449.0,1028.0,1423.0,252.0,443.0,286.0,1674.0,378.0,315.0,316.0,387.0,329.0,"['people' 'trump' 'like' 'chicago' 'need' 'day' 'time' 'pandemic' 'death'
 'know']",[413 302 282 274 251 244 235 232 219 219]
USA,IL,Illinois,2020,05,0.0740170098779728,1975,373.0,742.0,860.0,8,0,288.0,144.0,95.0,140.0,41.0,100.0,158.0,115.0,480.0,414.0,565.0,75.0,144.0,97.0,531.0,88.0,137.0,89.0,140.0,109.0,"['people' 'chicago' 'like' 'need' 'death' 'day' 'good' 'trump' 'news'
 'time']",[198 139 126 118  98  97  84  83  74  72]
USA,IN,Indiana,2020,01,0.05719561070588468,73,12.0,39.0,22.0,8,1,9.0,16.0,2.0,0.0,2.0,1.0,4.0,8.0,26.0,5.0,7.0,14.0,14.0,7.0,13.0,1.0,11.0,0.0,1.0,5.0,"['china' 'wuhan' 'people' 'stop' 'away' 'official' 'fight' 'person' 'say'
 'way']",[16 15 11  7  6  6  5  5  5  5]
USA,IN,Indiana,2020,02,0.04759205653783967,249,45.0,122.0,82.0,8,1,25.0,37.0,20.0,5.0,8.0,14.0,20.0,16.0,88.0,16.0,25.0,71.0,8.0,11.0,62.0,5.0,15.0,7.0,23.0,22.0,['people' 'beer' 'china' 'like' 'wuhan' 'need' 'right' 'say' 'don' 'look'],[20 19 18 18 17 16 13 11 10 10]
USA,IN,Indiana,2020,03,0.03349198130811951,2086,492.0,842.0,752.0,8,4,316.0,204.0,88.0,144.0,38.0,94.0,192.0,83.0,650.0,277.0,404.0,220.0,236.0,96.0,533.0,120.0,120.0,73.0,141.0,143.0,['people' 'like' 'time' 'home' 'need' 'going' 'day' 'got' 'think' 'don'],[174 122 102  85  81  76  75  72  72  70]
USA,IN,Indiana,2020,04,0.04893556673775688,2243,497.0,868.0,878.0,8,4,423.0,121.0,116.0,105.0,48.0,110.0,212.0,119.0,584.0,405.0,511.0,80.0,228.0,112.0,633.0,129.0,137.0,116.0,156.0,141.0,"['people' 'like' 'know' 'trump' 'need' 'time' 'pandemic' 'say' 'help'
 'death']",[185 122 108 103 102  99  97  82  80  77]
USA,IN,Indiana,2020,05,0.07129089139427484,703,141.0,279.0,283.0,8,0,130.0,21.0,40.0,31.0,14.0,44.0,89.0,31.0,168.0,135.0,189.0,27.0,63.0,24.0,166.0,43.0,43.0,33.0,62.0,53.0,"['people' 'like' 'need' 'pandemic' 'trump' 'day' 'time' 'going' 'case'
 'death']",[53 42 39 36 34 32 29 24 23 23]
USA,KS,Kansas,2020,01,-0.03452467532467532,25,7.0,13.0,5.0,0,0,6.0,2.0,1.0,0.0,0.0,0.0,6.0,2.0,5.0,3.0,4.0,4.0,4.0,0.0,4.0,3.0,3.0,0.0,2.0,1.0,"['chinese' 'people' 'help' 'spread' 'bad' 'best' 'came' 'care' 'case'
 'china']",[4 4 3 3 2 2 2 2 2 2]
USA,KS,Kansas,2020,02,0.07968853396883699,99,18.0,41.0,40.0,8,1,12.0,11.0,8.0,4.0,3.0,3.0,5.0,2.0,40.0,11.0,6.0,34.0,1.0,2.0,23.0,6.0,10.0,6.0,5.0,6.0,"['people' 'like' 'flu' 'good' 'know' 'make' 'outbreak' 'pandemic' 'time'
 'trump']",[13 12  7  7  7  6  6  6  6  6]
USA,KS,Kansas,2020,03,0.057449941165582524,764,171.0,294.0,299.0,8,4,93.0,67.0,58.0,49.0,10.0,32.0,64.0,27.0,254.0,110.0,122.0,63.0,80.0,33.0,237.0,38.0,55.0,26.0,48.0,62.0,"['people' 'need' 'like' 'day' 'time' 'pandemic' 'don' 'good' 'going'
 'thing']",[68 51 43 40 36 30 29 29 28 27]
USA,KS,Kansas,2020,04,0.046812971096876585,928,242.0,337.0,349.0,8,4,126.0,68.0,58.0,68.0,8.0,52.0,90.0,49.0,235.0,174.0,243.0,46.0,90.0,29.0,268.0,52.0,38.0,69.0,57.0,36.0,"['trump' 'people' 'like' 'realdonaldtrump' 'time' 'home' 'stay' 'pandemic'
 'need' 'death']",[56 53 51 51 47 46 46 45 43 41]
USA,KS,Kansas,2020,05,0.04137675249566636,267,64.0,104.0,99.0,8,0,47.0,18.0,16.0,20.0,6.0,6.0,29.0,9.0,66.0,50.0,84.0,21.0,25.0,12.0,54.0,12.0,8.0,15.0,17.0,19.0,"['like' 'death' 'day' 'let' 'mask' 'people' 'thing' 'trump' 'right'
 'americans']",[19 17 16 14 14 14 13 13 12 11]
USA,KY,Kentucky,2020,01,-0.018487654320987642,45,12.0,22.0,11.0,8,2,4.0,4.0,8.0,0.0,0.0,3.0,7.0,0.0,16.0,3.0,5.0,6.0,11.0,0.0,10.0,5.0,2.0,3.0,1.0,2.0,['wuhan' 'china' 'cdc' 'cut' 'think' 'water' 'bad' 'disease' 'flu' 'going'],[10  7  5  5  5  5  4  4  4  4]
USA,KY,Kentucky,2020,02,0.0005820105820105815,123,31.0,55.0,37.0,8,1,12.0,18.0,11.0,4.0,0.0,5.0,18.0,10.0,38.0,7.0,12.0,40.0,17.0,5.0,18.0,10.0,3.0,9.0,2.0,7.0,"['wuhan' 'china' 'going' 'need' 'coronavirusoutbreak' 'trump' 'spread'
 'getting' 'know' 'question']",[19 11 11 10  8  8  7  6  6  6]
USA,KY,Kentucky,2020,03,0.06636664027989614,1349,278.0,541.0,530.0,8,4,214.0,146.0,82.0,78.0,21.0,62.0,121.0,66.0,384.0,175.0,249.0,159.0,176.0,70.0,309.0,83.0,78.0,40.0,95.0,90.0,['people' 'case' 'like' 'need' 'time' 'know' 'home' 'think' 'right' 'work'],[100  79  72  72  61  54  53  53  41  41]
USA,KY,Kentucky,2020,04,0.051969402930436705,1565,377.0,567.0,621.0,8,4,244.0,108.0,114.0,94.0,15.0,95.0,142.0,72.0,412.0,269.0,344.0,87.0,162.0,73.0,433.0,75.0,97.0,102.0,85.0,107.0,['people' 'trump' 'time' 'like' 'need' 'case' 'today' 'new' 'don' 'know'],[137 124  88  85  80  74  69  66  62  62]
USA,KY,Kentucky,2020,05,0.06469881507381507,390,78.0,161.0,151.0,8,4,54.0,11.0,14.0,22.0,6.0,29.0,27.0,27.0,136.0,64.0,88.0,12.0,34.0,13.0,108.0,27.0,18.0,31.0,32.0,27.0,['trump' 'like' 'people' 'death' 'know' 'day' 'don' 'lost' 'time' 'really'],[41 26 26 22 22 18 17 16 16 15]
USA,LA,Louisiana,2020,01,-0.005276279746618729,59,15.0,28.0,16.0,8,4,4.0,12.0,0.0,4.0,0.0,3.0,0.0,3.0,30.0,3.0,7.0,13.0,6.0,0.0,16.0,1.0,7.0,2.0,6.0,1.0,['people' 'china' 'think' 'oh' 'bitch' 'die' 'dumb' 'like' 'lol' 'play'],[8 6 6 5 4 4 4 4 4 4]
USA,LA,Louisiana,2020,02,0.03324961597542243,155,31.0,71.0,53.0,8,1,20.0,28.0,16.0,4.0,0.0,9.0,7.0,2.0,61.0,8.0,18.0,52.0,8.0,3.0,28.0,1.0,16.0,6.0,9.0,14.0,"['people' 'americans' 'beer' 'don' 'think' 'like' 'man' 'day' 'shit'
 'chinese']",[22 13 12 10 10  8  7  6  6  5]
USA,LA,Louisiana,2020,03,0.03761743896166787,2144,457.0,961.0,726.0,8,4,288.0,400.0,91.0,117.0,57.0,80.0,119.0,84.0,627.0,281.0,413.0,396.0,230.0,104.0,488.0,96.0,88.0,63.0,123.0,143.0,['people' 'like' 'new' 'time' 'got' 'shit' 'don' 'day' 'know' 'stay'],[106 104 101  93  90  87  77  76  66  64]
USA,LA,Louisiana,2020,04,0.05687690930372429,1952,436.0,774.0,742.0,8,4,312.0,221.0,86.0,119.0,49.0,99.0,120.0,101.0,502.0,343.0,454.0,202.0,150.0,79.0,530.0,99.0,106.0,65.0,155.0,112.0,['new' 'people' 'like' 'time' 'home' 'stay' 'know' 'make' 'case' 'death'],[139 128 110  91  89  86  84  82  80  75]
USA,LA,Louisiana,2020,05,0.07119318379697277,591,116.0,227.0,248.0,8,0,100.0,63.0,17.0,35.0,20.0,27.0,45.0,29.0,153.0,102.0,156.0,56.0,57.0,18.0,149.0,44.0,26.0,16.0,38.0,31.0,['new' 'people' 'time' 'need' 'death' 'home' 'don' 'today' 'case' 'like'],[62 41 33 28 27 26 25 25 24 24]
USA,MA,Massachusetts,2020,01,0.08361498856396815,147,20.0,63.0,64.0,8,1,18.0,28.0,8.0,5.0,2.0,4.0,19.0,15.0,36.0,12.0,11.0,31.0,29.0,8.0,27.0,14.0,5.0,6.0,8.0,8.0,"['china' 'new' 'wuhan' 'morning' 'important' 'spread' 'case' 'make' 'come'
 'flight']",[31 14 14 11 10  9  8  8  7  7]
USA,MA,Massachusetts,2020,02,0.032135603810311414,513,120.0,203.0,190.0,8,1,78.0,78.0,45.0,22.0,13.0,17.0,48.0,27.0,157.0,28.0,48.0,116.0,64.0,26.0,89.0,33.0,46.0,20.0,36.0,35.0,"['wuhan' 'people' 'like' 'don' 'case' 'china' 'flu' 'day'
 'coronavirusoutbreak' 'got']",[70 64 37 32 29 28 25 24 21 21]
USA,MA,Massachusetts,2020,03,0.05459376249220609,3660,850.0,1369.0,1441.0,8,4,615.0,302.0,186.0,223.0,59.0,159.0,393.0,216.0,905.0,602.0,755.0,368.0,460.0,186.0,927.0,226.0,201.0,132.0,211.0,194.0,"['people' 'need' 'like' 'time' 'pandemic' 'case' 'trump' 'stay' 'day'
 'know']",[284 198 192 171 151 142 142 139 137 131]
USA,MA,Massachusetts,2020,04,0.08162158182284944,4753,1020.0,1644.0,2089.0,8,4,861.0,215.0,253.0,343.0,135.0,276.0,503.0,269.0,1039.0,859.0,1103.0,169.0,528.0,235.0,1324.0,329.0,249.0,253.0,333.0,230.0,"['people' 'time' 'trump' 'like' 'pandemic' 'need' 'new' 'day' 'home'
 'today']",[349 284 249 248 210 195 195 187 182 167]
USA,MA,Massachusetts,2020,05,0.09348608509884491,1464,291.0,527.0,646.0,8,4,244.0,68.0,87.0,102.0,47.0,73.0,174.0,75.0,323.0,271.0,367.0,62.0,121.0,78.0,402.0,86.0,92.0,61.0,102.0,93.0,"['people' 'time' 'pandemic' 'day' 'new' 'like' 'trump' 'need' 'mask'
 'thank']",[130  92  77  69  67  66  66  65  56  56]
USA,MD,Maryland,2020,01,0.05049253576122736,107,33.0,31.0,43.0,8,4,19.0,9.0,9.0,1.0,2.0,2.0,6.0,6.0,37.0,16.0,3.0,16.0,18.0,4.0,30.0,6.0,11.0,1.0,9.0,9.0,"['wuhan' 'china' 'like' 'people' 'shit' 'know' 'day' 'global' 'good'
 'health']",[22 16 15 14 10  9  7  7  7  7]
USA,MD,Maryland,2020,02,0.056977852283770655,350,64.0,163.0,123.0,8,1,55.0,68.0,36.0,9.0,5.0,18.0,37.0,18.0,89.0,15.0,42.0,110.0,39.0,12.0,56.0,16.0,29.0,16.0,19.0,11.0,"['people' 'china' 'wuhan' 'beer' 'health' 'case' 'like' 'think' 'flu'
 'pandemic']",[39 33 32 28 22 20 19 19 17 16]
USA,MD,Maryland,2020,03,0.064927769624729,3196,649.0,1263.0,1284.0,8,4,485.0,351.0,162.0,202.0,54.0,144.0,352.0,194.0,806.0,446.0,590.0,355.0,475.0,132.0,763.0,161.0,194.0,136.0,180.0,210.0,"['people' 'time' 'like' 'need' 'pandemic' 'case' 'trump' 'work' 'know'
 'stay']",[262 168 164 146 131 129 125 123 116 116]
USA,MD,Maryland,2020,04,0.06752975300966373,4736,1040.0,1690.0,2006.0,8,4,813.0,304.0,250.0,398.0,114.0,264.0,572.0,325.0,952.0,744.0,1015.0,184.0,711.0,224.0,1213.0,260.0,281.0,335.0,295.0,218.0,"['people' 'trump' 'say' 'death' 'like' 'time' 'new' 'need' 'pandemic'
 'know']",[365 340 285 242 231 228 220 218 211 155]
USA,MD,Maryland,2020,05,0.06299930287120796,1454,344.0,504.0,606.0,8,4,266.0,95.0,100.0,125.0,45.0,61.0,171.0,82.0,308.0,201.0,295.0,74.0,228.0,53.0,353.0,101.0,91.0,69.0,112.0,78.0,"['people' 'pandemic' 'new' 'trump' 'day' 'health' 'like' 'need' 'death'
 'time']",[108  72  71  65  61  58  56  54  52  51]
USA,ME,Maine,2020,01,0.09090909090909091,7,0.0,5.0,2.0,8,1,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,3.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,"['im' 'cancelled' 'class' 'going' 'got' 'home' 'said' 'talking' 'today'
 'answer']",[3 2 2 2 2 2 2 2 2 1]
USA,ME,Maine,2020,02,0.08574560257749914,29,6.0,14.0,9.0,0,2,11.0,0.0,0.0,0.0,0.0,0.0,8.0,3.0,7.0,0.0,4.0,5.0,7.0,2.0,6.0,1.0,2.0,0.0,2.0,0.0,"['americans' 'cnn' 'coronavirususa' 'disease' 'dog' 'early' 'good'
 'health' 'like' 'msnbc']",[3 3 3 3 3 3 3 3 3 3]
USA,ME,Maine,2020,03,0.08549213224161996,244,49.0,91.0,104.0,8,4,43.0,13.0,13.0,25.0,1.0,6.0,22.0,18.0,73.0,30.0,40.0,22.0,38.0,19.0,53.0,5.0,13.0,8.0,26.0,20.0,['need' 'people' 'good' 'test' 'thing' 'like' 'case' 'time' 'cdc' 'coming'],[19 19 17 17 17 16 14 14 12 12]
USA,ME,Maine,2020,04,0.06037869063303846,230,41.0,98.0,91.0,0,0,62.0,12.0,8.0,12.0,3.0,24.0,13.0,7.0,51.0,38.0,59.0,11.0,30.0,16.0,58.0,12.0,16.0,5.0,13.0,10.0,"['people' 'case' 'day' 'need' 'stay' 'time' 'quarantine' 'home' 'like'
 'make']",[23 18 18 17 15 12 11 10  9  9]
USA,ME,Maine,2020,05,0.04023032908449575,90,19.0,36.0,35.0,8,0,20.0,2.0,6.0,6.0,4.0,1.0,9.0,5.0,23.0,14.0,27.0,1.0,12.0,7.0,17.0,5.0,4.0,3.0,11.0,3.0,['case' 'th' 'know' 'like' 'new' 'crisis' 'cuomo' 'death' 'did' 'sure'],[12 10  8  8  8  6  6  6  6  5]
USA,MI,Michigan,2020,01,0.06280683716867928,95,19.0,45.0,31.0,8,1,10.0,12.0,7.0,9.0,3.0,2.0,2.0,18.0,27.0,5.0,2.0,23.0,9.0,6.0,13.0,20.0,10.0,1.0,7.0,4.0,"['wuhan' 'chinese' 'outbreak' 'bring' 'citizen' 'flight' 'city' 'sunday'
 'states' 'street']",[31 18 17 16 16 16 15 15 14 14]
USA,MI,Michigan,2020,02,0.034107430296909186,379,95.0,141.0,143.0,8,1,52.0,66.0,23.0,8.0,6.0,18.0,28.0,19.0,134.0,25.0,39.0,113.0,33.0,11.0,67.0,11.0,34.0,13.0,31.0,27.0,"['people' 'china' 'wuhan' 'like' 'know' 'flu' 'coronavirusoutbreak' 'don'
 'say' 'cdc']",[42 30 28 24 23 19 18 16 15 14]
USA,MI,Michigan,2020,03,0.052459783298372926,2963,624.0,1234.0,1105.0,8,4,449.0,343.0,161.0,188.0,64.0,133.0,247.0,129.0,832.0,417.0,589.0,316.0,339.0,166.0,676.0,152.0,181.0,134.0,195.0,215.0,"['people' 'like' 'michigan' 'going' 'trump' 'need' 'stay' 'time' 'know'
 'case']",[248 170 156 134 134 133 118 117 103 100]
USA,MI,Michigan,2020,04,0.06532903048640802,3797,860.0,1367.0,1570.0,8,4,613.0,260.0,250.0,238.0,145.0,209.0,320.0,192.0,927.0,643.0,925.0,167.0,338.0,179.0,1033.0,230.0,231.0,241.0,216.0,237.0,"['people' 'trump' 'michigan' 'time' 'like' 'know' 'help' 'death'
 'pandemic' 'work']",[299 252 211 175 163 149 142 138 131 130]
USA,MI,Michigan,2020,05,0.06452786369444816,1086,226.0,410.0,450.0,8,4,172.0,64.0,67.0,69.0,26.0,63.0,98.0,64.0,256.0,207.0,272.0,35.0,92.0,52.0,291.0,73.0,68.0,57.0,85.0,61.0,"['people' 'michigan' 'like' 'day' 'new' 'trump' 'death' 'home' 'time'
 'work']",[89 86 82 60 60 60 55 53 46 46]
USA,MN,Minnesota,2020,01,0.04390283327783328,39,9.0,20.0,10.0,8,1,5.0,12.0,4.0,0.0,0.0,0.0,0.0,2.0,15.0,1.0,2.0,12.0,6.0,0.0,7.0,3.0,2.0,2.0,1.0,4.0,['flu' 'getting' 'know' 'news' 'think' 'wuhan' 'don' 'kill' 'like' 'nigga'],[6 5 4 4 4 4 3 3 3 3]
USA,MN,Minnesota,2020,02,0.059075237149007635,183,50.0,63.0,70.0,8,4,22.0,20.0,14.0,19.0,1.0,8.0,23.0,5.0,60.0,11.0,27.0,34.0,18.0,4.0,45.0,9.0,12.0,12.0,9.0,13.0,['people' 'day' 'look' 'wuhan' 'good' 'great' 'like' 'trump' 'beer' 'don'],[18 12 12 12 10 10 10 10  9  8]
USA,MN,Minnesota,2020,03,0.06508687584165437,1719,367.0,646.0,706.0,8,4,230.0,151.0,94.0,122.0,24.0,106.0,175.0,93.0,472.0,252.0,399.0,131.0,135.0,86.0,504.0,79.0,99.0,59.0,120.0,107.0,['people' 'need' 'time' 'like' 'don' 'work' 'day' 'going' 'home' 'week'],[138 106 101  94  68  67  66  64  64  59]
USA,MN,Minnesota,2020,04,0.07390566640639393,2160,462.0,752.0,946.0,8,4,345.0,118.0,147.0,124.0,57.0,124.0,244.0,79.0,553.0,369.0,568.0,64.0,156.0,107.0,646.0,130.0,131.0,92.0,155.0,111.0,"['people' 'like' 'time' 'need' 'death' 'pandemic' 'thank' 'trump' 'going'
 'don']",[153 132 128 122 113  88  84  81  78  75]
USA,MN,Minnesota,2020,05,0.08335175210100206,711,146.0,240.0,325.0,8,4,128.0,39.0,41.0,44.0,8.0,32.0,81.0,18.0,175.0,145.0,165.0,17.0,48.0,38.0,213.0,42.0,41.0,29.0,54.0,64.0,['people' 'time' 'like' 'work' 'good' 'need' 'want' 'case' 'death' 'week'],[63 40 38 37 35 34 31 30 29 29]
USA,MO,Missouri,2020,01,0.03544576492689701,53,14.0,16.0,23.0,8,4,9.0,3.0,8.0,1.0,1.0,5.0,3.0,2.0,18.0,3.0,2.0,7.0,5.0,1.0,14.0,1.0,11.0,4.0,4.0,4.0,['china' 'wuhan' 'people' 'cdc' 'kid' 'cut' 'flu' 'social' 'stop' 'time'],[13 13 11  5  5  4  4  4  4  4]
USA,MO,Missouri,2020,02,0.001564653600367886,224,70.0,81.0,73.0,8,1,24.0,41.0,17.0,13.0,1.0,7.0,17.0,6.0,83.0,15.0,29.0,62.0,13.0,16.0,38.0,17.0,16.0,15.0,10.0,8.0,"['stay' 'people' 'wuhan' 'trump' 'need' 'think' 'america' 'beer' 'better'
 'know']",[23 21 20 14 13 13 12 11 11 10]
USA,MO,Missouri,2020,03,0.05681477795906803,1969,444.0,743.0,782.0,8,4,292.0,180.0,139.0,111.0,20.0,83.0,190.0,100.0,590.0,264.0,368.0,184.0,201.0,98.0,519.0,80.0,136.0,124.0,134.0,125.0,['people' 'trump' 'like' 'need' 'time' 'home' 'help' 'day' 'make' 'case'],[202 125 116 102  88  83  81  78  76  69]
USA,MO,Missouri,2020,04,0.0673557722499506,2149,474.0,782.0,893.0,8,4,335.0,140.0,105.0,118.0,39.0,121.0,238.0,114.0,557.0,382.0,499.0,78.0,180.0,96.0,648.0,131.0,151.0,99.0,134.0,133.0,['people' 'need' 'time' 'like' 'trump' 'know' 'today' 'home' 'death' 'don'],[191 123 121 111  99  82  80  78  77  73]
USA,MO,Missouri,2020,05,0.08717543970528467,645,131.0,203.0,311.0,8,4,108.0,24.0,30.0,52.0,11.0,32.0,61.0,27.0,179.0,121.0,152.0,28.0,39.0,24.0,201.0,43.0,54.0,25.0,36.0,43.0,['people' 'day' 'need' 'know' 'trump' 'pandemic' 'st' 'like' 'say' 'mask'],[72 38 35 33 32 31 29 28 28 27]
USA,MS,Mississippi,2020,01,-0.10335884353741497,14,6.0,6.0,2.0,8,8,1.0,3.0,1.0,0.0,0.0,1.0,2.0,0.0,6.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,1.0,0.0,4.0,3.0,['fuck' 'sick' 'make' 'week' 'boy' 'china' 'don' 'earth' 'epidemic' 'joke'],[4 4 3 3 2 2 2 2 2 2]
